Index,AI0(V)
26110,-0.12503
26111,-0.1232
26112,-0.12389
26113,-0.12787
26114,-0.11992
26115,-0.12213
26116,-0.13014
26117,-0.12313
26118,-0.12919
26119,-0.12799
26120,-0.12345
26121,-0.13115
26122,-0.1314
26123,-0.12572
26124,-0.12358
26125,-0.1249
26126,-0.12566
26127,-0.1261
26128,-0.12862
26129,-0.12553
26130,-0.12389
26131,-0.12484
26132,-0.12831
26133,-0.12673
26134,-0.13014
26135,-0.12875
26136,-0.12654
26137,-0.13361
26138,-0.12673
26139,-0.12774
26140,-0.12938
26141,-0.12711
26142,-0.12698
26143,-0.12616
26144,-0.1256
26145,-0.12276
26146,-0.12894
26147,-0.12465
26148,-0.12888
26149,-0.12768
26150,-0.12433
26151,-0.12635
26152,-0.12541
26153,-0.13071
26154,-0.1261
26155,-0.12951
26156,-0.12692
26157,-0.12679
26158,-0.12528
26159,-0.12124
26160,-0.12553
26161,-0.12358
26162,-0.11941
26163,-0.1203
26164,-0.12724
26165,-0.12496
26166,-0.12213
26167,-0.12856
26168,-0.12667
26169,-0.12244
26170,-0.12036
26171,-0.12515
26172,-0.12761
26173,-0.12112
26174,-0.12761
26175,-0.12541
26176,-0.12761
26177,-0.12478
26178,-0.12623
26179,-0.12484
26180,-0.12989
26181,-0.1285
26182,-0.12585
26183,-0.12768
26184,-0.12907
26185,-0.12635
26186,-0.12742
26187,-0.12213
26188,-0.12774
26189,-0.12408
26190,-0.12547
26191,-0.1256
26192,-0.12888
26193,-0.13197
26194,-0.12698
26195,-0.12843
26196,-0.12484
26197,-0.12547
26198,-0.12547
26199,-0.12856
26200,-0.12345
26201,-0.12724
26202,-0.1261
26203,-0.12427
26204,-0.12623
26205,-0.13058
26206,-0.12509
26207,-0.12484
26208,-0.12793
26209,-0.12907
26210,-0.12913
26211,-0.12724
26212,-0.12591
26213,-0.12787
26214,-0.12572
26215,-0.12951
26216,-0.12635
26217,-0.12572
26218,-0.12938
26219,-0.1266
26220,-0.12806
26221,-0.12496
26222,-0.12478
26223,-0.12421
26224,-0.12881
26225,-0.12427
26226,-0.12471
26227,-0.12219
26228,-0.12654
26229,-0.12591
26230,-0.12307
26231,-0.12219
26232,-0.1256
26233,-0.1244
26234,-0.12597
26235,-0.11979
26236,-0.12578
26237,-0.12642
26238,-0.12326
26239,-0.12553
26240,-0.12806
26241,-0.12654
26242,-0.122
26243,-0.12017
26244,-0.12591
26245,-0.12654
26246,-0.12686
26247,-0.13197
26248,-0.12787
26249,-0.12843
26250,-0.12888
26251,-0.12534
26252,-0.12307
26253,-0.12761
26254,-0.12351
26255,-0.12907
26256,-0.12768
26257,-0.12761
26258,-0.12963
26259,-0.12717
26260,-0.1278
26261,-0.12339
26262,-0.12585
26263,-0.12698
26264,-0.12692
26265,-0.1249
26266,-0.12692
26267,-0.12818
26268,-0.12698
26269,-0.12654
26270,-0.13083
26271,-0.12591
26272,-0.12824
26273,-0.12124
26274,-0.1249
26275,-0.1167
26276,-0.12869
26277,-0.12219
26278,-0.12231
26279,-0.12313
26280,-0.12433
26281,-0.13033
26282,-0.12989
26283,-0.12395
26284,-0.1244
26285,-0.12742
26286,-0.12478
26287,-0.12295
26288,-0.12673
26289,-0.12421
26290,-0.13039
26291,-0.12812
26292,-0.12585
26293,-0.129
26294,-0.12509
26295,-0.12572
26296,-0.12616
26297,-0.13007
26298,-0.12654
26299,-0.12692
26300,-0.12408
26301,-0.12528
26302,-0.12421
26303,-0.129
26304,-0.12547
26305,-0.12875
26306,-0.12459
26307,-0.12995
26308,-0.12623
26309,-0.12541
26310,-0.12585
26311,-0.12761
26312,-0.12225
26313,-0.12541
26314,-0.12162
26315,-0.12843
26316,-0.12093
26317,-0.12989
26318,-0.12105
26319,-0.12402
26320,-0.12572
26321,-0.12774
26322,-0.12818
26323,-0.12326
26324,-0.12736
26325,-0.12534
26326,-0.1237
26327,-0.12446
26328,-0.12389
26329,-0.12496
26330,-0.12799
26331,-0.12572
26332,-0.12692
26333,-0.12597
26334,-0.12717
26335,-0.12503
26336,-0.12585
26337,-0.12194
26338,-0.12635
26339,-0.12421
26340,-0.12282
26341,-0.1232
26342,-0.12843
26343,-0.12837
26344,-0.12686
26345,-0.13058
26346,-0.12635
26347,-0.12888
26348,-0.12736
26349,-0.12572
26350,-0.12452
26351,-0.1249
26352,-0.12963
26353,-0.1278
26354,-0.12812
26355,-0.12642
26356,-0.1261
26357,-0.12843
26358,-0.12509
26359,-0.12446
26360,-0.12755
26361,-0.13153
26362,-0.12881
26363,-0.12869
26364,-0.13102
26365,-0.1256
26366,-0.12572
26367,-0.12768
26368,-0.12509
26369,-0.1256
26370,-0.1273
26371,-0.12591
26372,-0.12244
26373,-0.12894
26374,-0.12591
26375,-0.1232
26376,-0.12642
26377,-0.12377
26378,-0.12528
26379,-0.12332
26380,-0.12761
26381,-0.12698
26382,-0.129
26383,-0.129
26384,-0.12446
26385,-0.1261
26386,-0.12541
26387,-0.12124
26388,-0.12724
26389,-0.12522
26390,-0.12288
26391,-0.12452
26392,-0.12541
26393,-0.12547
26394,-0.1232
26395,-0.12635
26396,-0.12623
26397,-0.12553
26398,-0.1232
26399,-0.12547
26400,-0.1249
26401,-0.12623
26402,-0.1266
26403,-0.12238
26404,-0.12351
26405,-0.12907
26406,-0.12484
26407,-0.12452
26408,-0.12938
26409,-0.13115
26410,-0.129
26411,-0.12503
26412,-0.12648
26413,-0.1232
26414,-0.12471
26415,-0.13014
26416,-0.12982
26417,-0.12686
26418,-0.12503
26419,-0.12604
26420,-0.12459
26421,-0.12742
26422,-0.12522
26423,-0.12711
26424,-0.12433
26425,-0.1273
26426,-0.12862
26427,-0.13064
26428,-0.12654
26429,-0.12099
26430,-0.12673
26431,-0.12547
26432,-0.12553
26433,-0.12938
26434,-0.12623
26435,-0.1278
26436,-0.12149
26437,-0.12326
26438,-0.12768
26439,-0.12907
26440,-0.12389
26441,-0.12465
26442,-0.12547
26443,-0.13121
26444,-0.12585
26445,-0.1237
26446,-0.12484
26447,-0.12389
26448,-0.12471
26449,-0.12553
26450,-0.12837
26451,-0.12238
26452,-0.12566
26453,-0.1249
26454,-0.12604
26455,-0.12566
26456,-0.12402
26457,-0.1249
26458,-0.12433
26459,-0.12503
26460,-0.12358
26461,-0.12642
26462,-0.12112
26463,-0.12055
26464,-0.12673
26465,-0.12295
26466,-0.11859
26467,-0.1256
26468,-0.12332
26469,-0.12295
26470,-0.13039
26471,-0.13361
26472,-0.12824
26473,-0.1326
26474,-0.12774
26475,-0.12749
26476,-0.12856
26477,-0.12938
26478,-0.12717
26479,-0.12711
26480,-0.12787
26481,-0.1244
26482,-0.12446
26483,-0.12541
26484,-0.12553
26485,-0.13064
26486,-0.1225
26487,-0.12244
26488,-0.12459
26489,-0.12724
26490,-0.1256
26491,-0.12572
26492,-0.12484
26493,-0.12578
26494,-0.12982
26495,-0.12358
26496,-0.12711
26497,-0.12856
26498,-0.12377
26499,-0.12522
26500,-0.12995
26501,-0.12414
26502,-0.1261
26503,-0.12774
26504,-0.12755
26505,-0.12484
26506,-0.12812
26507,-0.1285
26508,-0.1256
26509,-0.12572
26510,-0.12698
26511,-0.12623
26512,-0.12364
26513,-0.12976
26514,-0.12888
26515,-0.12761
26516,-0.12276
26517,-0.12452
26518,-0.12654
26519,-0.12597
26520,-0.12749
26521,-0.12667
26522,-0.12686
26523,-0.12421
26524,-0.12194
26525,-0.12194
26526,-0.12629
26527,-0.12736
26528,-0.1273
26529,-0.12869
26530,-0.12408
26531,-0.12667
26532,-0.12635
26533,-0.12345
26534,-0.12679
26535,-0.12433
26536,-0.1261
26537,-0.12705
26538,-0.12818
26539,-0.12635
26540,-0.12812
26541,-0.12547
26542,-0.12862
26543,-0.13159
26544,-0.13014
26545,-0.12263
26546,-0.12358
26547,-0.12736
26548,-0.1266
26549,-0.12604
26550,-0.12219
26551,-0.12982
26552,-0.12591
26553,-0.12421
26554,-0.12806
26555,-0.12686
26556,-0.12465
26557,-0.12787
26558,-0.12471
26559,-0.12623
26560,-0.1249
26561,-0.12642
26562,-0.12427
26563,-0.12515
26564,-0.12534
26565,-0.12421
26566,-0.12395
26567,-0.12824
26568,-0.12642
26569,-0.12698
26570,-0.13007
26571,-0.12976
26572,-0.12831
26573,-0.1273
26574,-0.129
26575,-0.13058
26576,-0.12642
26577,-0.12534
26578,-0.12099
26579,-0.11973
26580,-0.12888
26581,-0.12736
26582,-0.12395
26583,-0.12433
26584,-0.12339
26585,-0.12824
26586,-0.12213
26587,-0.12534
26588,-0.12503
26589,-0.1244
26590,-0.12421
26591,-0.12711
26592,-0.1256
26593,-0.12465
26594,-0.12478
26595,-0.12408
26596,-0.12389
26597,-0.12686
26598,-0.12276
26599,-0.12332
26600,-0.12295
26601,-0.12389
26602,-0.12742
26603,-0.13077
26604,-0.13026
26605,-0.1237
26606,-0.12831
26607,-0.12635
26608,-0.12925
26609,-0.12509
26610,-0.12717
26611,-0.1285
26612,-0.12616
26613,-0.12395
26614,-0.12793
26615,-0.12837
26616,-0.12572
26617,-0.12837
26618,-0.12818
26619,-0.12862
26620,-0.12421
26621,-0.12515
26622,-0.1256
26623,-0.13253
26624,-0.12503
26625,-0.12484
26626,-0.12597
26627,-0.12761
26628,-0.12591
26629,-0.1225
26630,-0.1249
26631,-0.1297
26632,-0.12402
26633,-0.12313
26634,-0.12534
26635,-0.12995
26636,-0.12875
26637,-0.12496
26638,-0.1232
26639,-0.12616
26640,-0.12421
26641,-0.12812
26642,-0.12812
26643,-0.12686
26644,-0.12976
26645,-0.12553
26646,-0.12074
26647,-0.12597
26648,-0.12484
26649,-0.12787
26650,-0.12604
26651,-0.12642
26652,-0.12944
26653,-0.12812
26654,-0.1237
26655,-0.12118
26656,-0.12642
26657,-0.12288
26658,-0.12705
26659,-0.12162
26660,-0.12427
26661,-0.12522
26662,-0.1278
26663,-0.12648
26664,-0.12768
26665,-0.12907
26666,-0.12799
26667,-0.12421
26668,-0.12938
26669,-0.12149
26670,-0.12313
26671,-0.13165
26672,-0.13045
26673,-0.12818
26674,-0.12269
26675,-0.12717
26676,-0.12944
26677,-0.12547
26678,-0.12799
26679,-0.12642
26680,-0.1196
26681,-0.12862
26682,-0.12591
26683,-0.12989
26684,-0.12623
26685,-0.12843
26686,-0.12793
26687,-0.12925
26688,-0.12635
26689,-0.12225
26690,-0.12402
26691,-0.1225
26692,-0.12913
26693,-0.12862
26694,-0.12231
26695,-0.13291
26696,-0.1261
26697,-0.12787
26698,-0.12446
26699,-0.12427
26700,-0.12004
26701,-0.12976
26702,-0.12799
26703,-0.12509
26704,-0.12724
26705,-0.12213
26706,-0.12465
26707,-0.12869
26708,-0.12515
26709,-0.12578
26710,-0.12774
26711,-0.1297
26712,-0.12452
26713,-0.12471
26714,-0.12364
26715,-0.12389
26716,-0.12686
26717,-0.12358
26718,-0.1237
26719,-0.13222
26720,-0.12301
26721,-0.1273
26722,-0.12616
26723,-0.12112
26724,-0.12686
26725,-0.1278
26726,-0.12326
26727,-0.12869
26728,-0.12824
26729,-0.12654
26730,-0.12345
26731,-0.12717
26732,-0.12742
26733,-0.12597
26734,-0.1297
26735,-0.12143
26736,-0.12383
26737,-0.12806
26738,-0.12648
26739,-0.12496
26740,-0.1261
26741,-0.12585
26742,-0.12755
26743,-0.12484
26744,-0.1208
26745,-0.12459
26746,-0.12446
26747,-0.12856
26748,-0.12471
26749,-0.12395
26750,-0.12616
26751,-0.12944
26752,-0.12995
26753,-0.12692
26754,-0.12585
26755,-0.12459
26756,-0.1237
26757,-0.1249
26758,-0.12534
26759,-0.12269
26760,-0.13052
26761,-0.12257
26762,-0.12824
26763,-0.12244
26764,-0.12793
26765,-0.12427
26766,-0.12742
26767,-0.12667
26768,-0.1278
26769,-0.12301
26770,-0.12452
26771,-0.12774
26772,-0.12364
26773,-0.12654
26774,-0.12238
26775,-0.12673
26776,-0.12339
26777,-0.12351
26778,-0.12004
26779,-0.12686
26780,-0.1244
26781,-0.12761
26782,-0.12604
26783,-0.12623
26784,-0.12818
26785,-0.1285
26786,-0.13096
26787,-0.11815
26788,-0.12414
26789,-0.12351
26790,-0.13026
26791,-0.12225
26792,-0.12875
26793,-0.13134
26794,-0.12623
26795,-0.12339
26796,-0.12692
26797,-0.12623
26798,-0.12667
26799,-0.12736
26800,-0.12667
26801,-0.1225
26802,-0.12761
26803,-0.12856
26804,-0.12629
26805,-0.13474
26806,-0.12465
26807,-0.12824
26808,-0.11979
26809,-0.12761
26810,-0.12749
26811,-0.12282
26812,-0.12787
26813,-0.12654
26814,-0.12572
26815,-0.12698
26816,-0.12509
26817,-0.12705
26818,-0.12692
26819,-0.13121
26820,-0.12629
26821,-0.13089
26822,-0.12736
26823,-0.12761
26824,-0.1244
26825,-0.12648
26826,-0.12793
26827,-0.12724
26828,-0.12459
26829,-0.12843
26830,-0.12313
26831,-0.13058
26832,-0.12749
26833,-0.12288
26834,-0.11866
26835,-0.12459
26836,-0.12572
26837,-0.12761
26838,-0.129
26839,-0.12831
26840,-0.12673
26841,-0.12724
26842,-0.1232
26843,-0.12597
26844,-0.12679
26845,-0.12742
26846,-0.12944
26847,-0.12465
26848,-0.12692
26849,-0.12919
26850,-0.13115
26851,-0.13089
26852,-0.12339
26853,-0.12869
26854,-0.12989
26855,-0.12831
26856,-0.1261
26857,-0.12648
26858,-0.12156
26859,-0.12818
26860,-0.12566
26861,-0.12496
26862,-0.12597
26863,-0.13045
26864,-0.12717
26865,-0.12408
26866,-0.12534
26867,-0.12156
26868,-0.12591
26869,-0.12774
26870,-0.13121
26871,-0.12629
26872,-0.12755
26873,-0.12509
26874,-0.12332
26875,-0.13052
26876,-0.13405
26877,-0.1302
26878,-0.12736
26879,-0.12812
26880,-0.1232
26881,-0.12496
26882,-0.12578
26883,-0.12679
26884,-0.1261
26885,-0.13209
26886,-0.12496
26887,-0.12402
26888,-0.12989
26889,-0.122
26890,-0.12812
26891,-0.12837
26892,-0.12591
26893,-0.12402
26894,-0.12824
26895,-0.12888
26896,-0.12818
26897,-0.12635
26898,-0.12812
26899,-0.12427
26900,-0.12616
26901,-0.12471
26902,-0.12301
26903,-0.12787
26904,-0.13165
26905,-0.12629
26906,-0.12692
26907,-0.12452
26908,-0.12282
26909,-0.12629
26910,-0.12818
26911,-0.12496
26912,-0.12175
26913,-0.12812
26914,-0.12572
26915,-0.12351
26916,-0.129
26917,-0.12951
26918,-0.12509
26919,-0.12427
26920,-0.1232
26921,-0.12219
26922,-0.1261
26923,-0.12459
26924,-0.12616
26925,-0.12509
26926,-0.12433
26927,-0.1256
26928,-0.12414
26929,-0.12541
26930,-0.12395
26931,-0.12585
26932,-0.12484
26933,-0.12654
26934,-0.12522
26935,-0.12446
26936,-0.12515
26937,-0.12225
26938,-0.12547
26939,-0.13058
26940,-0.12307
26941,-0.12818
26942,-0.12888
26943,-0.12705
26944,-0.12604
26945,-0.12288
26946,-0.12711
26947,-0.12433
26948,-0.13253
26949,-0.12471
26950,-0.12213
26951,-0.12667
26952,-0.12806
26953,-0.13108
26954,-0.12774
26955,-0.12717
26956,-0.12755
26957,-0.1244
26958,-0.12667
26959,-0.12522
26960,-0.12736
26961,-0.13096
26962,-0.12282
26963,-0.12313
26964,-0.12591
26965,-0.12496
26966,-0.12749
26967,-0.12774
26968,-0.12345
26969,-0.12143
26970,-0.12326
26971,-0.12629
26972,-0.12673
26973,-0.12604
26974,-0.12642
26975,-0.12843
26976,-0.12149
26977,-0.12629
26978,-0.12824
26979,-0.12162
26980,-0.12591
26981,-0.12471
26982,-0.12995
26983,-0.12503
26984,-0.12856
26985,-0.12654
26986,-0.12635
26987,-0.12231
26988,-0.12269
26989,-0.12471
26990,-0.1266
26991,-0.12446
26992,-0.12522
26993,-0.12963
26994,-0.12503
26995,-0.12471
26996,-0.12705
26997,-0.12086
26998,-0.12181
26999,-0.12509
27000,-0.12124
27001,-0.12654
27002,-0.12673
27003,-0.12484
27004,-0.13014
27005,-0.12787
27006,-0.12806
27007,-0.12414
27008,-0.12093
27009,-0.12761
27010,-0.12446
27011,-0.12478
27012,-0.12932
27013,-0.12408
27014,-0.12553
27015,-0.12515
27016,-0.12787
27017,-0.12692
27018,-0.12982
27019,-0.13026
27020,-0.12332
27021,-0.12326
27022,-0.12572
27023,-0.12774
27024,-0.12888
27025,-0.12566
27026,-0.12067
27027,-0.12635
27028,-0.12686
27029,-0.12881
27030,-0.1261
27031,-0.12547
27032,-0.12742
27033,-0.12724
27034,-0.12522
27035,-0.12471
27036,-0.12566
27037,-0.12635
27038,-0.12452
27039,-0.12824
27040,-0.12869
27041,-0.12629
27042,-0.12181
27043,-0.12377
27044,-0.12534
27045,-0.12856
27046,-0.13184
27047,-0.12673
27048,-0.12471
27049,-0.12642
27050,-0.12692
27051,-0.12395
27052,-0.13146
27053,-0.129
27054,-0.12017
27055,-0.13071
27056,-0.12818
27057,-0.122
27058,-0.13007
27059,-0.12843
27060,-0.1256
27061,-0.12522
27062,-0.1256
27063,-0.12332
27064,-0.1237
27065,-0.12244
27066,-0.12187
27067,-0.12572
27068,-0.12642
27069,-0.12591
27070,-0.12648
27071,-0.12831
27072,-0.12648
27073,-0.12553
27074,-0.12585
27075,-0.12572
27076,-0.12812
27077,-0.12452
27078,-0.12036
27079,-0.12768
27080,-0.13222
27081,-0.12478
27082,-0.12736
27083,-0.12194
27084,-0.12982
27085,-0.12888
27086,-0.12585
27087,-0.12484
27088,-0.1273
27089,-0.12654
27090,-0.1314
27091,-0.12194
27092,-0.12648
27093,-0.129
27094,-0.1285
27095,-0.1244
27096,-0.12427
27097,-0.12301
27098,-0.12509
27099,-0.12717
27100,-0.12673
27101,-0.12749
27102,-0.12755
27103,-0.12446
27104,-0.12888
27105,-0.12768
27106,-0.12692
27107,-0.12541
27108,-0.1225
27109,-0.12206
27110,-0.12755
27111,-0.13077
27112,-0.12623
27113,-0.12774
27114,-0.12509
27115,-0.12736
27116,-0.12383
27117,-0.12888
27118,-0.12522
27119,-0.12503
27120,-0.12862
27121,-0.1266
27122,-0.12377
27123,-0.12717
27124,-0.1249
27125,-0.12932
27126,-0.12414
27127,-0.12547
27128,-0.12364
27129,-0.12686
27130,-0.12787
27131,-0.1302
27132,-0.12768
27133,-0.12061
27134,-0.12496
27135,-0.12452
27136,-0.12824
27137,-0.12818
27138,-0.12541
27139,-0.12553
27140,-0.129
27141,-0.12364
27142,-0.12395
27143,-0.12736
27144,-0.12667
27145,-0.12307
27146,-0.1261
27147,-0.12755
27148,-0.12806
27149,-0.1278
27150,-0.12793
27151,-0.1237
27152,-0.1266
27153,-0.1256
27154,-0.12932
27155,-0.12578
27156,-0.12963
27157,-0.12137
27158,-0.12471
27159,-0.12843
27160,-0.12408
27161,-0.12963
27162,-0.1266
27163,-0.12755
27164,-0.12705
27165,-0.12951
27166,-0.12187
27167,-0.12812
27168,-0.12736
27169,-0.12597
27170,-0.12963
27171,-0.12698
27172,-0.12282
27173,-0.12301
27174,-0.12364
27175,-0.12648
27176,-0.12534
27177,-0.12156
27178,-0.12534
27179,-0.12471
27180,-0.12238
27181,-0.12585
27182,-0.12642
27183,-0.13007
27184,-0.12724
27185,-0.12269
27186,-0.12414
27187,-0.12774
27188,-0.12307
27189,-0.12364
27190,-0.1203
27191,-0.12478
27192,-0.12446
27193,-0.12623
27194,-0.12408
27195,-0.12749
27196,-0.12648
27197,-0.12698
27198,-0.12547
27199,-0.12963
27200,-0.1237
27201,-0.12856
27202,-0.12856
27203,-0.12679
27204,-0.12635
27205,-0.12951
27206,-0.12812
27207,-0.12913
27208,-0.12194
27209,-0.12339
27210,-0.12837
27211,-0.12806
27212,-0.12654
27213,-0.12061
27214,-0.122
27215,-0.12616
27216,-0.12528
27217,-0.12648
27218,-0.12528
27219,-0.12938
27220,-0.12036
27221,-0.1225
27222,-0.1244
27223,-0.12648
27224,-0.12553
27225,-0.12913
27226,-0.12995
27227,-0.1314
27228,-0.12503
27229,-0.12976
27230,-0.13115
27231,-0.12843
27232,-0.13089
27233,-0.12679
27234,-0.1278
27235,-0.13007
27236,-0.12711
27237,-0.12597
27238,-0.12364
27239,-0.1208
27240,-0.12219
27241,-0.12881
27242,-0.1285
27243,-0.12648
27244,-0.13026
27245,-0.12496
27246,-0.12244
27247,-0.12799
27248,-0.12925
27249,-0.12951
27250,-0.12673
27251,-0.11941
27252,-0.1285
27253,-0.12597
27254,-0.12793
27255,-0.12768
27256,-0.12572
27257,-0.12717
27258,-0.13108
27259,-0.12799
27260,-0.13209
27261,-0.12597
27262,-0.12395
27263,-0.12654
27264,-0.1319
27265,-0.12742
27266,-0.12471
27267,-0.12263
27268,-0.12932
27269,-0.12938
27270,-0.12421
27271,-0.12787
27272,-0.12118
27273,-0.12692
27274,-0.12597
27275,-0.12225
27276,-0.12616
27277,-0.12686
27278,-0.12446
27279,-0.12982
27280,-0.12219
27281,-0.12932
27282,-0.12616
27283,-0.12623
27284,-0.12515
27285,-0.12446
27286,-0.12717
27287,-0.12793
27288,-0.12377
27289,-0.12755
27290,-0.12642
27291,-0.12332
27292,-0.12982
27293,-0.12616
27294,-0.12774
27295,-0.12642
27296,-0.12433
27297,-0.12143
27298,-0.12484
27299,-0.12414
27300,-0.13064
27301,-0.13089
27302,-0.12553
27303,-0.12787
27304,-0.1249
27305,-0.12768
27306,-0.12572
27307,-0.12711
27308,-0.12705
27309,-0.12698
27310,-0.12509
27311,-0.12522
27312,-0.12799
27313,-0.1261
27314,-0.12957
27315,-0.12679
27316,-0.12578
27317,-0.12837
27318,-0.11998
27319,-0.12395
27320,-0.1244
27321,-0.12358
27322,-0.1273
27323,-0.12383
27324,-0.12881
27325,-0.12446
27326,-0.12698
27327,-0.12913
27328,-0.12181
27329,-0.12295
27330,-0.12118
27331,-0.12288
27332,-0.12459
27333,-0.12843
27334,-0.12768
27335,-0.12837
27336,-0.12112
27337,-0.12465
27338,-0.12175
27339,-0.12761
27340,-0.12484
27341,-0.12503
27342,-0.12629
27343,-0.12705
27344,-0.12818
27345,-0.1261
27346,-0.12534
27347,-0.12768
27348,-0.12541
27349,-0.1244
27350,-0.12919
27351,-0.12742
27352,-0.12408
27353,-0.1266
27354,-0.12459
27355,-0.12541
27356,-0.12799
27357,-0.129
27358,-0.12515
27359,-0.12616
27360,-0.12799
27361,-0.12724
27362,-0.12692
27363,-0.12692
27364,-0.12149
27365,-0.12395
27366,-0.12484
27367,-0.12471
27368,-0.12578
27369,-0.12799
27370,-0.12768
27371,-0.12433
27372,-0.12944
27373,-0.12679
27374,-0.12686
27375,-0.12925
27376,-0.12377
27377,-0.12686
27378,-0.12869
27379,-0.12509
27380,-0.12383
27381,-0.12995
27382,-0.12547
27383,-0.12623
27384,-0.12888
27385,-0.12459
27386,-0.12572
27387,-0.12509
27388,-0.12705
27389,-0.12963
27390,-0.12736
27391,-0.11916
27392,-0.12067
27393,-0.12648
27394,-0.12509
27395,-0.12585
27396,-0.12585
27397,-0.12711
27398,-0.12534
27399,-0.12629
27400,-0.12534
27401,-0.12042
27402,-0.13033
27403,-0.12654
27404,-0.12919
27405,-0.12875
27406,-0.12459
27407,-0.12389
27408,-0.12667
27409,-0.12888
27410,-0.13052
27411,-0.12831
27412,-0.12295
27413,-0.13007
27414,-0.12623
27415,-0.12515
27416,-0.12787
27417,-0.12907
27418,-0.12749
27419,-0.12515
27420,-0.12635
27421,-0.12705
27422,-0.12522
27423,-0.12686
27424,-0.12698
27425,-0.12377
27426,-0.12143
27427,-0.12686
27428,-0.12389
27429,-0.12503
27430,-0.12812
27431,-0.12642
27432,-0.12345
27433,-0.12459
27434,-0.13039
27435,-0.12629
27436,-0.12648
27437,-0.12837
27438,-0.12263
27439,-0.12414
27440,-0.12269
27441,-0.12149
27442,-0.12761
27443,-0.12332
27444,-0.12818
27445,-0.12383
27446,-0.12446
27447,-0.12711
27448,-0.12995
27449,-0.12408
27450,-0.12515
27451,-0.13228
27452,-0.12522
27453,-0.12402
27454,-0.12219
27455,-0.12484
27456,-0.12484
27457,-0.12623
27458,-0.12093
27459,-0.12231
27460,-0.12944
27461,-0.12673
27462,-0.12989
27463,-0.12642
27464,-0.12629
27465,-0.12648
27466,-0.12017
27467,-0.12036
27468,-0.12503
27469,-0.12484
27470,-0.12515
27471,-0.13197
27472,-0.12496
27473,-0.12679
27474,-0.12907
27475,-0.12951
27476,-0.12995
27477,-0.12534
27478,-0.11828
27479,-0.12515
27480,-0.1278
27481,-0.1237
27482,-0.12742
27483,-0.12244
27484,-0.12301
27485,-0.12572
27486,-0.12452
27487,-0.12503
27488,-0.12673
27489,-0.12471
27490,-0.12881
27491,-0.12989
27492,-0.12402
27493,-0.12578
27494,-0.12446
27495,-0.12742
27496,-0.1285
27497,-0.12976
27498,-0.12982
27499,-0.12875
27500,-0.12553
27501,-0.12894
27502,-0.12824
27503,-0.12919
27504,-0.11948
27505,-0.1232
27506,-0.12572
27507,-0.12395
27508,-0.12395
27509,-0.13001
27510,-0.12736
27511,-0.12067
27512,-0.1285
27513,-0.12572
27514,-0.12856
27515,-0.13329
27516,-0.12597
27517,-0.12648
27518,-0.12446
27519,-0.12774
27520,-0.12257
27521,-0.12673
27522,-0.1273
27523,-0.12572
27524,-0.12648
27525,-0.12345
27526,-0.12553
27527,-0.12629
27528,-0.12869
27529,-0.12459
27530,-0.1256
27531,-0.12806
27532,-0.12806
27533,-0.13052
27534,-0.12478
27535,-0.12433
27536,-0.12572
27537,-0.12932
27538,-0.12547
27539,-0.12629
27540,-0.12395
27541,-0.12623
27542,-0.1249
27543,-0.12244
27544,-0.12332
27545,-0.12799
27546,-0.12913
27547,-0.12667
27548,-0.12768
27549,-0.12768
27550,-0.12623
27551,-0.12395
27552,-0.12742
27553,-0.12187
27554,-0.12629
27555,-0.12919
27556,-0.12749
27557,-0.12541
27558,-0.12231
27559,-0.1237
27560,-0.1244
27561,-0.12831
27562,-0.12484
27563,-0.12951
27564,-0.12629
27565,-0.12276
27566,-0.12307
27567,-0.12692
27568,-0.12698
27569,-0.12648
27570,-0.12452
27571,-0.12162
27572,-0.12282
27573,-0.12925
27574,-0.12421
27575,-0.12149
27576,-0.12421
