timeStamp/s,positon/mm,q,velocity(mm/s),coil,E/uV,accelerator(mm/s^2),gyroscope(deg/s)
1655298807.5130155,"(-46.89073000489073, 88.32473854820313, 300)","(-0.970372965792543, 0, 0, 0.24161189386904017)","(4.416236927410156, 2.344536500244536, 0)",5,31.56428610059401,"(0.11722682501222681, -4.416236927410156, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.5630155,"(-46.84655695752129, 88.34817542669296, 300)","(-0.9704333450234822, 0, 0, 0.24136926661556396)","(4.417408771334648, 2.3423278478760645, 0)",6,23.436176733317936,"(0.11711639239380323, -4.417408771334648, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.6130154,"(-46.80237219595759, 88.37159021332057, 300)","(-0.9704936635891049, 0, 0, 0.24112662427321696)","(4.418579510666029, 2.3401186097978792, 0)",7,10.22683878787074,"(0.11700593048989397, -4.418579510666029, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.6630154,"(-46.75817573124837, 88.39498290223091, 300)","(-0.9705539214856403, 0, 0, 0.24088396685716842)","(4.419749145111545, 2.3379087865624184, 0)",8,13.52652549276693,"(0.11689543932812092, -4.419749145111545, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.7130156,"(-46.71396757444501, 88.41835348757463, 300)","(-0.9706141187093217, 0, 0, 0.24064129438258694)","(4.420917674378732, 2.3356983787222503, 0)",9,18.277028984368886,"(0.11678491893611252, -4.420917674378732, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.7630155,"(-46.669747736602034, 88.44170196350774, 300)","(-0.9706742552563855, 0, 0, 0.24039860686464323)","(4.422085098175387, 2.3334873868301016, 0)",10,14.02119595394088,"(0.11667436934150509, -4.422085098175387, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.8130155,"(-46.625516228776895, 88.46502832419183, 300)","(-0.9707343311230726, 0, 0, 0.24015590431850906)","(4.423251416209592, 2.3312758114388448, 0)",11,6.506016738856281,"(0.11656379057194224, -4.423251416209592, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.8630154,"(-46.58127306202973, 88.4883325637941, 300)","(-0.9707943463056274, 0, 0, 0.23991318675935572)","(4.4244166281897055, 2.3290636531014868, 0)",12,5.104790929480742,"(0.11645318265507433, -4.4244166281897055, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.9130154,"(-46.53701824742381, 88.5116146764872, 300)","(-0.9708543008002982, 0, 0, 0.23967045420235686)","(4.42558073382436, 2.3268509123711905, 0)",13,6.660522475592142,"(0.11634254561855953, -4.42558073382436, 9800.0)","(0, 0, 125.66370614359172)"
1655298807.9630156,"(-46.492751796025345, 88.53487465644928, 300)","(-0.9709141946033368, 0, 0, 0.23942770666268698)","(4.426743732822463, 2.3246375898012674, 0)",14,5.280039878605108,"(0.11623187949006336, -4.426743732822463, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.0130155,"(-46.44847371890319, 88.55811249786414, 300)","(-0.9709740277109994, 0, 0, 0.23918494415552022)","(4.4279056248932065, 2.3224236859451595, 0)",15,2.5513942050070257,"(0.11612118429725797, -4.4279056248932065, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.0630155,"(-46.40418402712936, 88.58132819492103, 300)","(-0.9710338001195453, 0, 0, 0.23894216669603302)","(4.429066409746051, 2.320209201356468, 0)",0,20.977468153951506,"(0.11601046006782341, -4.429066409746051, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.1130154,"(-46.35988273177879, 88.60452174181472, 300)","(-0.971093511825238, 0, 0, 0.23869937429940272)","(4.430226087090736, 2.3179941365889394, 0)",1,29.27822221231673,"(0.11589970682944697, -4.430226087090736, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.1630154,"(-46.31556984392904, 88.62769313274566, 300)","(-0.9711531628243447, 0, 0, 0.23845656698080625)","(4.431384656637283, 2.315778492196452, 0)",2,21.9208548041055,"(0.1157889246098226, -4.431384656637283, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.2130156,"(-46.27124537466092, 88.65084236191962, 300)","(-0.9712127531131364, 0, 0, 0.23821374475542326)","(4.432542118095981, 2.3135622687330457, 0)",3,9.682653001405132,"(0.1156781134366523, -4.432542118095981, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.2630155,"(-46.2269093350578, 88.67396942354812, 300)","(-0.971272282687888, 0, 0, 0.2379709076384326)","(4.433698471177406, 2.31134546675289, 0)",4,22.444746280918224,"(0.1155672733376445, -4.433698471177406, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.3130155,"(-46.18256173620619, 88.6970743118481, 300)","(-0.9713317515448779, 0, 0, 0.23772805564501534)","(4.434853715592405, 2.3091280868103095, 0)",5,31.52940288754824,"(0.11545640434051548, -4.434853715592405, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.3630154,"(-46.13820258919549, 88.72015702104204, 300)","(-0.9713911596803886, 0, 0, 0.23748518879035344)","(4.436007851052102, 2.3069101294597743, 0)",6,23.514067038573643,"(0.11534550647298872, -4.436007851052102, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.4130154,"(-46.09383190511774, 88.74321754535808, 300)","(-0.9714505070907062, 0, 0, 0.2372423070896285)","(4.437160877267904, 2.304691595255887, 0)",7,10.29439700734524,"(0.11523457976279435, -4.437160877267904, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.4630156,"(-46.04944969506812, 88.76625587902979, 300)","(-0.971509793772121, 0, 0, 0.23699941055802448)","(4.438312793951489, 2.3024724847534057, 0)",8,13.433916342651784,"(0.1151236242376703, -4.438312793951489, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.5130155,"(-46.00505597014467, 88.7892720162963, 300)","(-0.9715690197209262, 0, 0, 0.23675649921072606)","(4.439463600814815, 2.3002527985072336, 0)",9,18.219670379771195,"(0.11501263992536168, -4.439463600814815, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.5630155,"(-45.96065074144809, 88.81226595140238, 300)","(-0.9716281849334198, 0, 0, 0.23651357306291768)","(4.440613297570119, 2.298032537072405, 0)",10,14.034349586678868,"(0.11490162685362024, -4.440613297570119, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.6130154,"(-45.9162340200822, 88.83523767859826, 300)","(-0.9716872894059031, 0, 0, 0.23627063212978594)","(4.441761883929914, 2.29581170100411, 0)",11,6.534783245526546,"(0.1147905850502055, -4.441761883929914, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.6630154,"(-45.871805817153664, 88.85818719213974, 300)","(-0.9717463331346812, 0, 0, 0.23602767642651845)","(4.442909359606987, 2.2935902908576833, 0)",12,5.064033494017932,"(0.11467951454288416, -4.442909359606987, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.7130156,"(-45.82736614377181, 88.88111448628824, 300)","(-0.971805316116063, 0, 0, 0.23578470596830234)","(4.444055724314412, 2.2913683071885904, 0)",13,6.630151006685703,"(0.11456841535942952, -4.444055724314412, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.7630155,"(-45.78291501104913, 88.90401955531063, 300)","(-0.9718642383463614, 0, 0, 0.23554172077032748)","(4.445200977765531, 2.289145750552456, 0)",14,5.274837835422222,"(0.11445728752762281, -4.445200977765531, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.8130155,"(-45.73845243010067, 88.92690239347944, 300)","(-0.9719230998218928, 0, 0, 0.23529872084778286)","(4.446345119673972, 2.286922621505034, 0)",15,2.5580128641878104,"(0.11434613107525168, -4.446345119673972, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.8630154,"(-45.69397841204459, 88.94976299507269, 300)","(-0.9719819005389778, 0, 0, 0.23505570621585972)","(4.447488149753634, 2.2846989206022297, 0)",0,20.913138297522444,"(0.11423494603011149, -4.447488149753634, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.9130154,"(-45.6494929680019, 88.97260135437395, 300)","(-0.9720406404939403, 0, 0, 0.23481267688975024)","(4.448630067718698, 2.282474648400095, 0)",1,29.315534592010863,"(0.11412373242000474, -4.448630067718698, 9800.0)","(0, 0, 125.66370614359172)"
1655298808.9630156,"(-45.60499610909622, 88.99541746567246, 300)","(-0.9720993196831085, 0, 0, 0.23456963288464622)","(4.449770873283622, 2.280249805454811, 0)",2,22.041533346637284,"(0.11401249027274055, -4.449770873283622, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.0130155,"(-45.56048784645427, 89.0182113232629, 300)","(-0.9721579381028139, 0, 0, 0.23432657421574163)","(4.450910566163145, 2.2780243923227137, 0)",3,9.76497258868132,"(0.11390121961613568, -4.450910566163145, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.0630155,"(-45.51596819120564, 89.04098292144555, 300)","(-0.9722164957493921, 0, 0, 0.23408350089823135)","(4.4520491460722775, 2.2757984095602817, 0)",4,22.324622805482438,"(0.11378992047801409, -4.4520491460722775, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.1130154,"(-45.47143715448249, 89.0637322545263, 300)","(-0.9722749926191826, 0, 0, 0.23384041294730998)","(4.4531866127263156, 2.273571857724124, 0)",5,31.493672747335587,"(0.11367859288620621, -4.4531866127263156, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.1630154,"(-45.42689474742009, 89.08645931681659, 300)","(-0.9723334287085285, 0, 0, 0.23359731037817424)","(4.45432296584083, 2.2713447373710047, 0)",6,23.592076701659288,"(0.11356723686855023, -4.45432296584083, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.2130156,"(-45.38234098115657, 89.10916410263333, 300)","(-0.9723918040137765, 0, 0, 0.23335419320602177)","(4.4554582051316665, 2.2691170490578285, 0)",7,10.362550989904424,"(0.11345585245289141, -4.4554582051316665, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.2630155,"(-45.33777586683262, 89.13184660629919, 300)","(-0.9724501185312776, 0, 0, 0.23311106144604984)","(4.45659233031496, 2.2668887933416313, 0)",8,13.341932735912037,"(0.11334443966708156, -4.45659233031496, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.3130155,"(-45.29319941559213, 89.15450682214224, 300)","(-0.9725083722573864, 0, 0, 0.2328679151134584)","(4.457725341107111, 2.2646599707796065, 0)",9,18.162672578485545,"(0.11323299853898032, -4.457725341107111, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.3630154,"(-45.248611638581465, 89.17714474449622, 300)","(-0.9725665651884611, 0, 0, 0.2326247542234465)","(4.4588572372248105, 2.262430581929073, 0)",10,14.047853496765272,"(0.11312152909645366, -4.4588572372248105, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.4130154,"(-45.20401254695009, 89.19976036770042, 300)","(-0.9726246973208639, 0, 0, 0.2323815787912155)","(4.459988018385021, 2.2602006273475044, 0)",11,6.563925736624201,"(0.11301003136737522, -4.459988018385021, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.4630156,"(-45.159402151850294, 89.22235368609964, 300)","(-0.9726827686509606, 0, 0, 0.23213838883196758)","(4.461117684304982, 2.2579701075925147, 0)",12,5.023715005472931,"(0.11289850537962573, -4.461117684304982, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.5130155,"(-45.11478046443694, 89.24492469404441, 300)","(-0.9727407791751213, 0, 0, 0.23189518436090453)","(4.462246234702221, 2.255739023221847, 0)",13,6.600163191545407,"(0.11278695116109234, -4.462246234702221, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.5630155,"(-45.070147495867964, 89.26747338589071, 300)","(-0.9727987288897193, 0, 0, 0.23165196539323044)","(4.463373669294536, 2.253507374793398, 0)",14,5.2699024559924705,"(0.1126753687396699, -4.463373669294536, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.6130154,"(-45.02550325730413, 89.28999975600009, 300)","(-0.9728566177911319, 0, 0, 0.23140873194415024)","(4.4644999878000045, 2.2512751628652063, 0)",15,2.564814685384243,"(0.11256375814326032, -4.4644999878000045, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.6630154,"(-44.98084775990876, 89.3125037987398, 300)","(-0.9729144458757404, 0, 0, 0.2311654840288684)","(4.46562518993699, 2.249042387995438, 0)",0,20.847434579819268,"(0.11245211939977191, -4.46562518993699, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.7130156,"(-44.936181014848344, 89.33498550848252, 300)","(-0.9729722131399297, 0, 0, 0.2309222216625922)","(4.466749275424126, 2.246809050742417, 0)",1,29.35100601902752,"(0.11234045253712086, -4.466749275424126, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.7630155,"(-44.891503033291826, 89.3574448796067, 300)","(-0.9730299195800886, 0, 0, 0.2306789448605279)","(4.467872243980335, 2.2445751516645913, 0)",2,22.162070025468736,"(0.11222875758322956, -4.467872243980335, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.8130155,"(-44.84681382641122, 89.37988190649622, 300)","(-0.9730875651926095, 0, 0, 0.2304356536378841)","(4.4689940953248115, 2.2423406913205612, 0)",3,9.847870383978915,"(0.11211703456602806, -4.4689940953248115, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.8630154,"(-44.80211340538136, 89.40229658354056, 300)","(-0.9731451499738889, 0, 0, 0.23019234800987023)","(4.470114829177028, 2.240105670269068, 0)",4,22.204309757481568,"(0.1120052835134534, -4.470114829177028, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.9130154,"(-44.75740178137961, 89.4246889051349, 300)","(-0.9732026739203271, 0, 0, 0.22994902799169537)","(4.471234445256745, 2.2378700890689807, 0)",5,31.457101670616495,"(0.11189350445344903, -4.471234445256745, 9800.0)","(0, 0, 125.66370614359172)"
1655298809.9630156,"(-44.71267896558641, 89.4470588656799, 300)","(-0.9732601370283279, 0, 0, 0.22970569359857074)","(4.472352943283996, 2.2356339482793204, 0)",6,23.67019988599634,"(0.11178169741396603, -4.472352943283996, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.0130155,"(-44.66794496918497, 89.46940645958183, 300)","(-0.973317539294299, 0, 0, 0.2294623448457085)","(4.473470322979091, 2.2333972484592484, 0)",7,10.431302972899363,"(0.11166986242296242, -4.473470322979091, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.0630155,"(-44.62319980336108, 89.49173168125263, 300)","(-0.9733748807146521, 0, 0, 0.22921898174832042)","(4.4745865840626315, 2.231159990168054, 0)",8,13.250576007735013,"(0.1115579995084027, -4.4745865840626315, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.1130154,"(-44.578443479303544, 89.51403452510974, 300)","(-0.9734321612858026, 0, 0, 0.22897560432162042)","(4.475701726255487, 2.2289221739651772, 0)",9,18.106036576436253,"(0.11144610869825886, -4.475701726255487, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.1630154,"(-44.53367600820396, 89.5363149855762, 300)","(-0.9734893810041695, 0, 0, 0.22873221258082335)","(4.47681574927881, 2.226683800410198, 0)",10,14.061707977529597,"(0.11133419002050991, -4.47681574927881, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.2130156,"(-44.488897401256494, 89.55857305708076, 300)","(-0.973546539866176, 0, 0, 0.22848880654114365)","(4.477928652854039, 2.2244448700628245, 0)",11,6.593446565608324,"(0.11122224350314124, -4.477928652854039, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.2630155,"(-44.444107669658386, 89.58080873405761, 300)","(-0.9736036378682488, 0, 0, 0.22824538621779836)","(4.47904043670288, 2.2222053834829194, 0)",12,4.983832170366978,"(0.11111026917414597, -4.47904043670288, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.3130155,"(-44.39930682460936, 89.60302201094669, 300)","(-0.9736606750068185, 0, 0, 0.22800195162600376)","(4.480151100547334, 2.219965341230468, 0)",13,6.570556628633508,"(0.1109982670615234, -4.480151100547334, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.3630154,"(-44.35449487731214, 89.62521288219342, 300)","(-0.9737176512783196, 0, 0, 0.2277585027809782)","(4.481260644109671, 2.217724743865607, 0)",14,5.265233285965338,"(0.11088623719328035, -4.481260644109671, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.4130154,"(-44.30967183897224, 89.64738134224886, 300)","(-0.97377456667919, 0, 0, 0.227515039697941)","(4.482369067112443, 2.215483591948612, 0)",15,2.5718004725929093,"(0.1107741795974306, -4.482369067112443, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.4630156,"(-44.264837720797715, 89.66952738556975, 300)","(-0.9738314212058722, 0, 0, 0.2272715623921111)","(4.483476369278487, 2.213241886039886, 0)",0,20.78037851716451,"(0.1106620943019943, -4.483476369278487, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.5130155,"(-44.219992533999616, 89.69165100661833, 300)","(-0.9738882148548116, 0, 0, 0.22702807087870952)","(4.4845825503309165, 2.2109996266999805, 0)",1,29.38462576868178,"(0.11054998133499903, -4.4845825503309165, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.5630155,"(-44.17513628979175, 89.71375219986245, 300)","(-0.9739449476224579, 0, 0, 0.2267845651729583)","(4.485687609993122, 2.2087568144895875, 0)",2,22.282444706491926,"(0.11043784072447937, -4.485687609993122, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.6130154,"(-44.13026899939048, 89.73583095977567, 300)","(-0.9740016195052646, 0, 0, 0.22654104529007896)","(4.486791547988783, 2.206513449969524, 0)",3,9.931344102154455,"(0.1103256724984762, -4.486791547988783, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.6630154,"(-44.08539067401516, 89.7578872808371, 300)","(-0.9740582304996891, 0, 0, 0.22629751124529524)","(4.487894364041855, 2.204269533700758, 0)",4,22.08382759297146,"(0.11021347668503789, -4.487894364041855, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.7130156,"(-44.04050132488788, 89.77992115753138, 300)","(-0.9741147806021921, 0, 0, 0.22605396305383177)","(4.488996057876569, 2.202025066244394, 0)",5,31.419695773117795,"(0.11010125331221969, -4.488996057876569, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.7630155,"(-43.99560096323328, 89.8019325843489, 300)","(-0.9741712698092387, 0, 0, 0.2258104007309128)","(4.490096629217446, 2.199780048161664, 0)",6,23.748430678261307,"(0.1099890024080832, -4.490096629217446, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.8130155,"(-43.95068960027905, 89.82392155578559, 300)","(-0.9742276981172974, 0, 0, 0.22556682429176517)","(4.491196077789279, 2.1975344800139522, 0)",7,10.500655144757536,"(0.10987672400069762, -4.491196077789279, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.8630154,"(-43.905767247255326, 89.84588806634302, 300)","(-0.9742840655228409, 0, 0, 0.22532323375161478)","(4.4922944033171515, 2.1952883623627666, 0)",8,13.1598473482708,"(0.10976441811813832, -4.4922944033171515, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.9130154,"(-43.86083391539523, 89.86783211052838, 300)","(-0.9743403720223451, 0, 0, 0.2250796291256899)","(4.493391605526419, 2.1930416957697614, 0)",9,18.049763330737193,"(0.10965208478848808, -4.493391605526419, 9800.0)","(0, 0, 125.66370614359172)"
1655298810.9630156,"(-43.81588961593462, 89.88975368285438, 300)","(-0.9743966176122903, 0, 0, 0.2248360104292195)","(4.494487684142719, 2.1907944807967312, 0)",10,14.075913328275417,"(0.10953972403983656, -4.494487684142719, 9800.0)","(0, 0, 125.66370614359172)"
1655298811.0130155,"(-43.770934360111866, 89.91165277783952, 300)","(-0.9744528022891604, 0, 0, 0.22459237767743223)","(4.495582638891976, 2.1885467180055933, 0)",11,6.623348107661344,"(0.10942733590027966, -4.495582638891976, 9800.0)","(0, 0, 125.66370614359172)"
